OrthologID	Updated_symbol_20180424
11408	FBP2
11413	CFC1
11415	SLC35D2
11416	ADNP2
11417	BTBD11
11418	TMEM263
11419	ENSGALT00000020631
11420	RIC8B
11421	RFX4
11422	CTDP1
11424	ALDH5A1
11425	APPL2
11426	NRSN1
11429	RNF144B
11430	KDM1B
11432	ALDH1L2
11433	SIRT5
11434	C12orf45
11435	SLC41A2
11436	MCUR1
11437	RNF182
11438	JARID2
11439	MYLIP
11441	ATXN1
11444	CAP2
11445	HCFC2
11446	GLT8D2
11447	C2H6orf52
11449	HSP90B1
11450	ENSGALT00000020777
11451	TBC1D7
11452	EDN1
11453	ADAM12
11456	ENSGALT00000020814
11457	PAH
11458	IGF1
11460	PMCH
11461	NUP37
11462	WASHC3
11463	DRAM1
11464	SYCP3
11465	MAK
11466	ENSGALT00000020839
11467	SPIC
11469	RIOK1
11470	KIAA1549
11472	LY86
11473	LYRM4
11474	CDYL
11475	ECI2
11476	ATP6V0A4
11477	PRPF4B
11478	PXDC1
11479	PSMG4
11481	TRIM24
11482	IRF4
11483	EXOC2
11484	ENSGALT00000020944
11485	ENSGALT00000020949
11486	SLC37A3
11487	ENSGALT00000020963
11488	DENND2A
11489	ADCK2
11490	BRAF
11491	SERPINB6L
11492	SERPINB1
11493	MRPS33
11494	AGK
11496	SERPINB5
11497	KIAA1147
11498	CREB3L2
11501	PTN
11502	CHRM2
11503	KIAA1468
11504	FAM180A
11506	MC4R
11507	SLC13A4
11508	C5orf22
11509	SYT10
11510	MCM4
11514	FGD4
11515	BICD1
11516	KIAA1551
11517	AMN1
11519	SINHCAF
11520	CAPRIN2
11521	IPO8
11524	FBXL7
11525	ANKH
11526	OTULIN
11527	ZBTB2
11528	ARMT1
11530	ENSGALT00000021191
11532	KDM5A
11533	WNK1
11536	WNT5B
11537	DAP
11538	ANKRD33B
11539	ROPN1L
11540	LRTM2
11542	TPRKB
11543	MARCH6
11545	SBK2
11546	ATP6V1E1
11548	ENSGALT00000021310
11550	ENSGALT00000021316
11552	PAPD7
11553	SRD5A1
11556	MED10
11557	BPGM
11559	AKR1B10L2
11563	EPS8
11564	MGST1
11565	GRB10
11567	RERGL
11571	RPRD1A
11572	C18orf21
11574	GALNT1
11576	FRRS1L
11578	ENSGALT00000021483
11579	ZNF830
11580	BAG1
11581	CHMP5
11582	ENSGALT00000021504
11583	FH
11584	SDHA
11585	IAPP
11586	IL20RB
11588	CCDC127
11589	PYROXD1
11590	SLC6A19
11592	NDUFS6
11601	CLEC3A
11602	VAT1L
11603	ENSGALT00000021604
11604	CMAS
11608	KCNJ8
11609	SRF
11611	C2orf65
11619	BBOX1
11621	DAGLA
11622	MAEA
11623	ANO3
11626	ASB10
11629	ABCF2
11632	NCALD
11633	ENSGALT00000021807
11634	TBL1X
11635	NCLN
11638	PPIE
11642	PDCD6
11643	MSANTD3
11644	TMF1
11645	PDLIM3
11646	RPL7A
11647	FOXM1
11648	RHNO1
11652	TEX10
11654	ERP44
11655	HOXB3
11656	STX17
11657	ANP32E
11660	ORMDL3
11661	SPTLC1
11662	CENPN
11663	FAM149A
11667	GPX8
11669	NR4A3
11670	IFI6
11671	MTNR1A
11673	FAM114A1
11674	ENSGALT00000022114
11675	BLOC1S4
11677	ASAH1
11678	ENSGALT00000022126
11679	MYCT1
11681	FGL1
11683	RGS17
11686	RIPOR2
11687	IPCEF1
11688	ACOT13
11691	MTMR7
11692	CLDN20
11693	CNOT7
11694	NOX3
11695	MICU3
11696	FGF20
11698	TSHZ1
11699	ENSGALT00000022239
11700	ZNF407
11702	UROS
11704	ENSGALT00000022260
11705	ZDHHC14
11706	NPEPPS
11708	CYB5A
11709	DLC1
11710	TRMT9B
11711	FBXO15
11713	LONRF1
11714	PAICS
11716	SOCS6
11717	SERAC1
11718	GTF2H5
11721	TMEM181
11722	OPTN
11725	EZR
11727	TAGAP
11728	ENSGALT00000022343
11729	PLAGL1
11730	MRPL47
11731	GFPT2
11732	MAPK9
11733	ENSGALT00000022354
11734	AASDH
11735	LTV1
11736	PHACTR2
11737	KIAA1211
11738	FUCA2
11739	EXOC1
11743	GALK2
11744	HIVEP2
11745	TMEM165
11746	IMPA2
11747	SPIRE1
11750	ABRACL
11751	PRELID3A
11752	SYNJ2BP
11753	ARFGEF3
11754	MVK
11756	CEP76
11757	TNFAIP3
11759	PSMG2
11760	IL22RA2
11762	SEH1L
11764	FAM83H
11766	LDLRAD4
11767	FAM210A
11770	RAB12
11772	MAP7
11775	ENSGALT00000022554
11776	TOMM20
11778	NAPG
11779	MTFR2
11781	FIP1L1
11783	SCFD2
11784	TBCE
11785	B3GALNT2
11788	MYB
11789	ENSGALT00000022631
11790	NUDT5
11791	ALDH8A1
11792	SEC61A2
11793	PTPA
11794	SLC2A12
11795	TBPL1
11796	TCF21
11797	EYA4
11798	RPS12
11801	TAAR1
11802	FBXO40
11805	SAMD3
11810	ETFRF1
11811	KRAS
11812	CDC123
11813	RASSF8
11814	FAM107B
11815	WDR19
11816	TSPAN18
11819	SYTL2
11820	CWH43
11822	INTS13
11823	FGFR1OP2
11825	C8orf46
11828	PPFIBP1
11832	SLAIN2
11833	SCAMP5
11834	COX5A
11835	TEC
11838	NIPAL1
11839	NFXL1
11840	USP48
11842	MANSC1
11844	KMT5B
11846	PACSIN2
11847	TTLL1
11848	TSPO
11849	NOL6
11853	SCUBE1
11854	MPPED1
11855	ENSGALT00000022946
11856	SAMM50
11858	COMMD8
11860	GABRA4
11861	PARVG
11863	GABRA2
11864	CORO1C
11865	GPR155
11866	GNPDA2
11868	PHF21B
11869	YIPF7
11870	NUP50
11872	KIAA0930
11875	FBLN1
11876	ATXN10
11877	PPARA
11878	BEND4
11879	TMEM33
11881	M6PR
11884	PHC1
11885	RBM47
11886	CHRNA9
11889	RIMKLB
11890	RHOH
11891	MFAP5
11893	PDS5A
11894	RPLP2
11895	NDUFV2
11897	ENSGALT00000023137
11899	UGDH
11900	SMIM14
11901	NECAP1
11903	NWD2
11905	TSPAN9
11906	STIM2
11907	TBC1D19
11908	CCKAR
11909	RBPJ
11910	SEL1L3
11911	ANAPC4
11912	HNRNPAB
11913	PPARGC1A
11914	PACRGL
11916	CSTB
11917	CSTA
11918	CCDC58
11919	GABRR3
11920	LCORL
11921	KPNA1
11923	RPS20
11925	IFFO1
11926	AK3
11927	CDC37L1
11929	FAM46C
11930	CHD4
11931	LPAR5
11932	ING4
11934	ACTN2
11936	LAG3
11937	DHX57
11942	GNB3
11943	FGFBP2
11944	FGFBP1
11945	CD38
11947	C1QTNF7
11948	MATN2
11949	USP5
11951	BMF
11954	PTPN6
11955	PHYH
11956	PHB2
11957	SEPHS1
11958	BORCS8
11962	SH3TC2
11964	CERS3
11965	FRMD4B
11966	ASH1L
11967	SYT11
11969	LYSMD3
11971	C1R
11972	RBP5
11974	ENSGALT00000023636
11976	ARSK
11977	RFESD
11979	ENSGALT00000023656
11982	EPHA1
11983	ZYX
11984	FAM131B
11988	GSTK1
11990	PLPP1
11991	SLC38A9
11992	IL31RA
11994	IL6ST
11995	ANKRD55
11996	MAP3K1
11997	SETD9
11999	GABARAPL1
12002	DEPDC1B
12003	ELOVL7
12004	ERCC8
12007	KEL
12008	KIF2A
12009	EPHB6
12012	PPWD1
12014	STYK1
12015	ENSGALT00000023811
12016	TRIM23
12018	SGTB
12021	WARS2
12023	PTPRK
12025	PIK3R1
12026	MRPS36
12028	GDAP2
12030	SERINC5
12031	METTL4
12032	NDC80
12033	ENSGALT00000023898
12034	THBS3
12035	USF3
12038	THEMIS
12039	CTC1
12041	C6orf174
12042	TTC33
12043	TRMT11
12044	RPL37
12045	C7
12047	HDDC2
12049	GHR
12051	YES1
12052	NIM1K
12053	TMEM267
12054	C5orf34
12055	SERINC1
12056	NNT
12061	ASF1A
12062	TNFRSF1A
12064	PLN
12065	TYMS
12066	ENSGALT00000024034
12068	CLUL1
12069	FST
12071	THOC1
12077	HEXB
12078	HS3ST1
12079	KPNA5
12080	ZUFSP
12082	ENSGALT00000024109
12083	GTF2E1
12084	HMGCR
12086	ZNF518B
12087	CALHM4
12088	POLK
12089	WDR1
12090	ANKDD1B
12091	DSE
12093	HGD
12094	NDUFB4
12095	LRRC58
12096	MIB1
12098	IQGAP2
12099	HS3ST5
12100	S100Z
12101	HDAC2
12103	CRHBP
12105	PLA1A
12106	CABLES1
12108	LYAR
12109	LAMA4
12110	RIOK3
12111	ZBTB49
12112	NSG1
12114	CYTL1
12115	SLC22A15
12116	TUBE1
12117	CASQ2
12119	VANGL1
12120	TRAF3IP2
12121	RLN3
12122	CD274
12123	REV3L
12125	CRMP1
12126	RPF2
12127	GTF3C6
12128	ENSGALT00000024261
12130	AMD1
12131	KIAA2026
12132	SLC22A16
12133	DDO
12134	ENSGALT00000024296
12136	TMEM39A
12137	WASF1
12138	GPR6
12139	B4GALT4
12140	FIG4
12142	B3GAT1L
12144	UPK1B
12145	DENND4C
12146	IGSF11
12147	OSBPL1A
12148	PLIN2
12149	IMPACT
12150	ZBTB20
12153	SH3GL2
12154	BNC2
12156	TJP2
12157	APBA1
12158	ZNF521
12159	PTAR1
12161	DRD3
12162	ZDHHC23
12163	KCTD1
12165	GRAMD1C
12166	AQP4
12167	APOV1
12168	WDR52
12169	TMEM2
12170	ABHD17B
12171	ENSGALT00000024430
12173	TTR
12176	ENSGALT00000024444
12178	B4GALT6
12180	CARNMT1
12181	RNF138
12183	MEP1B
12184	ENSGALT00000024486
12186	CEP78
12187	PSAT1
12188	NEPRO
12189	ENSGALT00000024501
12190	TAF13
12193	GTPBP8
12195	ASXL3
12196	SLC35A5
12198	DAZAP1
12200	ATG3
12202	NFIL3
12203	MAPRE2
12204	SLC19A2
12205	ENSGALT00000024563
12206	KIAA0146
12208	XCL1
12209	UBE2V2
12210	CPOX
12211	SNAI2
12213	TIPRL
12214	GPR161
12216	ENSGALT00000024606
12217	ST3GAL6
12219	PAM
12220	GIN1
12221	RB1CC1
12222	TMEM30C
12223	C5orf30
12225	CMSS1
12226	NUDT12
12227	FILIP1L
12228	NIT2
12230	MRPL15
12231	SESN1
12232	LNP1
12234	TMEM45A
12235	RP1
12236	ENSGALT00000024686
12237	TFG
12238	AFG1L
12239	SCML4
12240	RNF38
12241	BEND3
12242	C6orf203
12243	ENSGALT00000024734
12244	TMEM68
12245	TXNL4B
12246	TRMT10C
12247	PCNP
12248	GNE
12250	PCGF3
12253	QRSL1
12254	TGS1
12255	NXPE3
12256	NFKBIZ
12257	ZPLD1
12261	CIP2A
12262	TRAT1
12263	HJURP
12264	RBP4
12265	PLCXD2
12266	IDUA
12269	SLC26A1
12270	CHRNB3
12271	RNF170
12272	ATG5
12273	PRDM1
12277	CD200
12278	FUT10
12279	CGGBP1
12280	C3orf38
12281	MOS
12282	PLAG1
12283	PROS1
12285	ARL13B
12286	STX19
12287	NSUN3
12288	HACE1
12289	PENK
12290	FAM110B
12292	ENSGALT00000024887
12293	CYP7A1
12294	DCAF6
12295	SDCBP
12296	SLC44A1
12297	FKTN
12298	NSMAF
12299	POU2F1
12300	TMEM38B
12301	DUSP27
12302	GPA33
12304	CD2
12306	CD101
12307	TSTD3
12308	IGSF3
12309	CCNC
12310	CHD7
12311	ADPRH
12314	USP45
12315	PNISR
12316	BCL9
12317	GJA5
12318	GJA8
12319	FAXC
12320	GPR89B
12321	PDZK1
12322	CHMP2B
12324	GGH
12325	TTPA
12326	YTHDF3
12328	CYP7B1
12329	MMS22L
12332	TRIM55
12334	MYBL1
12335	ENSGALT00000025028
12336	VCPIP1
12337	MCMDC2
12339	PPP1R42
12343	MRPL50
12344	ALDOB
12345	TMEM246
12346	TBC1D14
12347	TADA2B
12348	GRPEL1
12349	GRIN3A
12352	CPA6
12356	GPR63
12357	FHL5
12360	UFL1
12364	GPR78
12368	BACH2
12369	ADRA2C
12370	DOK7
12371	ACOT12
12373	ATP6AP1L
12374	TMEM167A
12377	HAPLN1
12378	TRAM1
12380	COX7C
12381	TRPA1
12382	TERF1
12383	RPL7
12384	CCNH
12385	STAU2
12386	GRK4
12387	PALM2
12388	AKAP2
12389	GDAP1
12391	CRISPLD1
12393	HSPA13
12395	ADD1
12396	SH3BP2
12397	TNIP2
12398	FAM193A
12401	ZFHX4
12403	PEX2
12404	GNG10
12405	DNAJC25
12406	CFAP99
12407	MXD4
12409	HAUS3
12411	USP25
12412	ENSGALT00000025318
12413	NELFA
12414	PTGR1
12415	TXN
12416	TACC3
12417	TMEM129
12418	FAM53A
12419	CTBP1
12420	SPON2
12421	TMED11
12422	FGFRL1
12423	MUSK
12424	LPAR1
12425	PKIA
12426	ZC2HC1A
12427	STMN2
12429	JAM2
12430	ZBTB10
12431	ATP5PF
12432	ENSGALT00000025405
12433	TMEM215
12435	MRPL53
12436	GABPA
12437	FABP5
12438	PMP2
12439	ANKRD6
12441	UBE2J1
12442	GABRR2
12443	IMPA1
12444	GABRR1
12445	PM20D2
12446	PNRC1
12447	ZFAND1
12448	IMMT
12452	SNX16
12453	ADAMTS5
12455	CHMP3
12456	RARS2
12457	RWDD2B
12458	RNF103
12459	AL049697.1
12460	USP16
12461	CA13
12462	CA3
12463	CCT8
12464	MAP3K7CL
12466	HTR1E
12467	BACH1
12469	PICALM
12470	PRSS35
12473	PGM3
12474	ENSGALT00000025563
12475	DOPEY1
12476	TPBG
12477	CA2
12478	IBTK
12479	ATP6V0D2
12481	EVA1C
12483	C1H21orf59
12484	MEI4
12486	IMPG1
12487	RIPK2
12488	TMEM30A
12489	ENSGALT00000025631
12490	SYNJ1
12491	CD109
12492	TMEM64
12493	EEF1A1
12494	NECAB1
12495	MTO1
12496	SLC26A7
12497	ENSGALT00000025673
12499	RBM12B
12501	FABP1
12502	THNSL2
12503	TMEM67
12504	IL10R2
12505	IFNAR1
12506	PDP1
12507	CDH17
12508	ASRGL1
12509	ENSGALT00000025710
12510	GEM
12511	ENSGALT00000025713
12512	RNF151
12513	SDHAF4
12514	VIRMA
12516	LRRTM1
12517	ESRP1
12518	FAM135A
12519	IFNGR2
12520	SMOX
12522	ENSGALT00000025752
12523	ENSGALT00000025756
12524	INTS8
12525	CCNE2
12526	TP53INP1
12527	PLEKHF2
12528	C8orf37
12529	CRYZL1
12532	PTDSS1
12533	CPQ
12534	LZTS3
12536	DDRGK1
12537	LAPTM4B
12538	ITSN1
12539	ENSGALT00000025795
12542	CLIC6
12544	RGS22
12548	ALMS1
12549	MORC3
12550	RNF19A
12551	CHAF1B
12552	CLDN14
12554	UBR5
12555	RRM2B
12557	DYRK1A
12558	KCNJ6
12559	KCNJ15
12561	ATP6V1C1
12562	HMGN1
12564	FZD6
12565	CTHRC1
12566	LRP12
12567	ZFPM2
12569	ANGPT1
12570	RSPO2
12571	PRADC1
12572	SMYD5
12573	Gnot1
12574	EMC2
12575	TMEM74
12576	TRHR
12577	NUDCD1
12578	EBAG9
12579	SYBU
12580	COLEC10
12583	MED30
12584	SLC30A8
12585	RAD21
12586	UTP23
12587	TRPS1
12588	HADH
12590	ENSGALT00000025991
12591	BACE2
12593	MX1
12594	RHPN1
12595	TMPRSS2
12596	ZBTB21
12597	ENSGALT00000026023
12598	LY6E
12600	ARC
12603	PTP4A3
12604	GPR20
12605	ABCG1
12606	SLC45A4
12611	WDR4
12613	PKNOX1
12614	KCNK9
12615	ENSGALT00000026104
12617	FAM135B
12618	U2AF1
12619	CRYAA
12620	SIK1
12621	HSF2BP
12624	PDXK
12625	AGPAT3
12626	LICOS
12627	NDRG1
12629	FUNDC1
12630	WISP1
12631	NDP
12632	RPL8
12633	SLA
12636	ENSGALT00000026207
12637	OTC
12638	SRPX
12639	SYTL5
12640	DYNLT3
12641	CYBB
12642	EYS
12643	ENSGALT00000026225
12644	PHF3
12645	PTP4A1
12646	RAB23
12647	BAG2
12648	BEND6
12649	CXorf21
12653	BMP5
12654	ENSGALT00000026280
12655	FAM83B
12656	TINAG
12661	FAM84B
12663	GCLC
12664	ELOVL5
12665	KIAA0196
12666	PCYT1B
12667	ICK
12668	PDK3
12669	GSTA4L
12670	ENSGALT00000026337
12671	ZFX
12673	SQLE
12674	RNF139
12675	EIF2S3
12677	KLHL15
12678	ACOT9
12680	TDRP
12681	PTCHD1
12682	FBXO25
12683	ANXA13
12684	FAM110C
12685	SH3YL1
12686	ACP1
12687	ALKAL2
12689	TPO
12690	WDYHV1
12691	PXDN
12692	ZHX1
12694	DERL1
12696	RNASEH1
12698	RPS7
12699	HAS2
12700	CALB1
12701	COLEC11
12703	RSAD2
12704	RNF144A
12706	MTBP
12707	RPS6KA3
12709	MBOAT2
12710	DEPTOR
12711	MAP7D2
12712	DSCC1
12714	ITGB1BP1
12715	TAF2
12716	CPSF3
12717	MAP3K15
12718	ENPP2
12719	PDHA1
12722	KLF11
12723	HPCAL1
12724	NOL10
12725	ATP6V1C2
12726	PDIA6
12728	E2F6
12730	LPIN1
12731	TRIB2
12733	DDX1
12734	MYCN
12735	FAM49A
12737	ENSGALT00000026567
12738	MSGN1
12739	KCNS3
12740	ENSGALT00000026575
12741	ENSGALT00000026579
12743	WDR35
12744	SDC1
12745	PUM2
12746	ENSGALT00000026593
12748	HS1BP3
12749	APOB
12750	KLHL29
12751	ATAD2B
12752	ATAD2B
12753	UBXN2A
12754	MFSD2B
12755	WDCP
12756	FKBP1B
12757	SF3B6
12758	TP53I3
12759	ZNF512
12760	ENSGALT00000026633
12761	NRBP1
12762	PPM1G
12764	PHKA2
12765	RS1
12767	CDKL5
12768	BEND2
12769	REPS2
12770	SYAP1
12771	GRPR
12772	AP1S2
12773	ZRSR2
12775	VEGFD
12776	PIGA
12777	ASB11
12778	ASB9
12779	MOSPD2
12780	GLRA2
12781	GPM6B
12782	TRAPPC2
12783	RAB9A
12784	TCEANC
12786	TLR7
12787	FRMPD4
12788	MFAP4
12789	ARHGAP6
12791	CLCN4
12793	WWC3
12794	GPR143
12798	NLGN4X
12799	EXTL3
12800	MXRA5
12804	XKR6
12805	TDH
12807	ARSE
12808	XG
12809	FDFT1
12810	AvBD10
12811	ENSGALT00000026903
12812	ENSGALT00000026912
12813	RHAG
12814	ASMT
12815	P2RY8
12816	CYP2AC1
12817	CENPQ
12818	CSF2RA
12819	CRLF2
12822	CDC5L
12824	RCAN2
12826	TDRD6
12827	PLA2G7
12829	STAGL
12830	GTPBP6
12832	CD2AP
12833	ENSGALT00000026986
12834	ENSGALT00000026987
12835	RGN
12836	PTCHD4
12837	JADE3
12838	RP2
12839	ENSGALT00000027002
12840	TUBGCP5
12841	NIPA2
12842	NIPA1
12844	GABRB3
12845	UBE3A
12846	CNGA3
12848	INPP4A
12849	UNC50
12850	MGAT4A
12852	MITD1
12853	REV1
12855	CHST10
12857	PDCL3
12858	RPL31
12859	TBC1D8
12860	ENSGALT00000027101
12862	TMEM182
12863	MRPS9
12864	FHL2
12865	NCK2
12866	UXS1
12868	ST6GAL2
12869	SLC5A7
12870	SULT1C3
12871	LIMS1
12873	CHAMP1
12874	CDC16
12875	GAS6
12876	TMEM255B
12877	DCUN1D2
12878	ADPRHL1
12879	ENSGALT00000027168
12880	GRTP1
12881	PCID2
12887	ING1
12889	TNFSF13B
12890	ABHD13
12891	ARGLU1
12892	ENSGALT00000027236
12893	TEX30
12896	TMTC4
12898	CLYBL
12901	IPO5
12903	GPR180
12904	TGDS
12905	DCT
12908	PCDH9
12909	RBM26
12912	FBXL3
12913	ES1ML1
12914	LMO7
12915	UCHL3
12916	COMMD6
12917	TBC1D4
12918	KLF5
12920	DIS3
12921	PCDH20
12923	PCDH8
12924	CNMD
12925	ELF1
12926	MTRF1
12927	NAA16
12930	TNFSF11
12931	LACC1
12933	KCTD4
12934	SPERT
12935	LCP1
12936	ESD
12937	HTR2A
12938	MED4
12939	RCBTB2
12940	CYSLTR2
12941	FNDC3A
12942	RCBTB1
12943	KPNA3
12944	SPRYD7
12945	SERPINE3
12946	INTS6
12947	WDFY2
12948	DHRS12
12949	ALG11
12950	CKAP2
12951	VPS36
12952	THSD1
12953	ENSGALT00000027514
12954	ENSGALT00000027516
12955	SLC25A15
12956	MRPS31
12957	FOXO1
12958	COG6
12959	LHFPL6
12960	PROSER1
12961	ENSGALT00000027531
12962	SUPT20H
12963	SMAD9
12964	CCNA1
12966	MAB21L1
12967	RFC3
12968	KL
12969	BRCA2
12970	HSPH1
12971	HMGB1
12972	KATNAL1
12974	SLC46A3
12975	PAN3
12977	LNX2
12978	MTIF3
12979	GPR12
12980	WASF3
12982	RNF6
12983	NUP58
12984	MTMR6
12985	SPATA13
12988	TNFRSF19
12991	MICU2
12992	ZDHHC20
12993	MRPL57
12995	EEF1AKMT1
12996	IFT88
12997	GJB6
12998	GJA3
13000	RDX
13001	C11orf87
13002	KDELC2
13003	NPAT
13004	ENSGALT00000027722
13005	CUL5
13007	MSANTD4
13008	GRIA4
13009	MMP13
13010	ENSGALT00000027769
13011	ENSGALT00000027772
13012	TRPC7
13013	TRPC6
13016	MTMR2
13017	FAM76B
13018	SESN3
13019	CWC15
13020	ENSGALT00000027824
13021	SLC5A3
13022	VSTM5
13023	MED17
13024	C11orf54
13025	TAF1D
13026	ENSGALT00000027835
13028	MTNR1B
13030	CHORDC1
13032	RAB38
13034	RAB30
13035	ANKRD42
13036	CCDC90B
13038	KCTD14
13040	KCTD21
13041	USP35
13042	NTF3
13044	KCNA5
13046	TIGAR
13047	FGF6
13048	C12orf4
13052	RNF169
13054	MRPL48
13066	YWHAG
13067	ADORA2B
13068	HAVCR1
13069	GMEB2
13070	REEP2
13071	DPM1
13072	TRNT1
13073	SPSB4
13074	SOX14
13076	ZNF281
13079	TMEM251
13080	PKDCC
13081	INSIG1
13086	NPR3
13087	RXFP3
13088	KCNMB2
13090	ENSGALT00000028225
13092	ANKRD46
13095	CDC42SE2
13098	CCDC3
13100	CMC2
13101	PRKAB2
13108	YWHAZ
13109	RIDA
13111	TMSB10
13115	TLDC1
13119	ATF1
13123	TBCEL
13124	B4GALT1
13127	SNX24
13128	TPD52L2
13132	ENSGALT00000029971
13133	ENSGALT00000029992
13135	TP53I11
13137	PTHLH
13139	CCDC82
13141	ENSGALT00000030094
13142	RPL21
13143	POMP
13144	SMAD1
13146	KCNRG
13147	PHF11
13148	ENSGALT00000030181
13149	ENSGALT00000030183
13151	MBNL2
13152	FGF14
13153	EFNB2
13154	LAMP1
13155	IL1R2
13156	ENSGALT00000030243
13159	FNDC9
13160	ENSGALT00000030264
13161	ENSGALT00000030267
13162	PRKX
13163	MID1
13164	SMPX
13167	ENSGALT00000030313
13169	XK
13170	C1H21ORF33
13171	ENSGALT00000030341
13172	MRPS6
13173	TMEM50B
13174	CXADR
13175	MAEL
13176	RCSD1
13177	SFT2D2
13178	DPT
13180	CLDND1
13181	ENSGALT00000030452
13182	GAP43
13183	POPDC2
13186	RABL3
13188	ENSGALT00000030489
13189	FKBP4
13192	ENSGALT00000030524
13193	ENSGALT00000030525
13194	GOLT1B
13195	PEX26
13197	ENSGALT00000030557
13198	CHST11
13199	ASCL4
13201	PICK1
13202	CSNK1E
13205	EMP1
13206	CEP83
13208	USP15
13209	FAM19A2
13210	ENSGALT00000030690
13211	LSMEM1
13212	HYAL6
13215	SLC26A3
13216	CERK
13217	DMTF1
13218	MRPL13
13220	FAM49B
13221	ENSGALT00000030802
13222	TNFRSF11B
13223	MAL2
13224	ENY2
13227	COX6C
13229	NDUFAF6
13231	PIP4P2
13233	SLC7A13
13235	FABP4
13236	PAG1
13237	UBE2W
13239	ENSGALT00000030904
13240	ENSGALT00000030905
13241	RGS20
13244	LRRC30
13245	ENSGALT00000030948
13246	C6orf62
13248	FAM206A
13250	ENSGALT00000031002
13251	CDH6
13252	SERPINB10
13253	FAM8A1
13254	DTNBP1
13255	ENSGALT00000031095
13256	RAMP3
13257	VOPP1
13258	PSMA2
13259	CDCP1
13261	TOPAZ1
13262	TSPAN13
13263	FAM237B
13265	ACBD7
13266	ENSGALT00000031237
13267	ENSGALT00000031243
13269	ACVR2B
13270	WDR48
13271	ENSGALT00000031284
13272	ENSGALT00000031307
13273	HIGD1A
13276	SYT4
13279	ETV4
13281	LRRC59
13282	CHAD
13283	ENSGALT00000031424
13284	SIRT7
13285	PTH3R
13286	PKP1
13287	CHMP6
13289	MEF2C
13293	CLIC5
13294	OPN5L2
13295	AvBD2
13297	AvBD11
13298	AvBD12
13299	AvBD13
13301	RP1L1
13302	WDCP
13303	LDAH
13305	RDH14
13306	C2orf50
13307	FZD7
13308	ADI1
13309	TMEM14A
13310	ENSGALT00000031634
13313	HMGN3
13314	UBE3D
13315	NDUFAF4
13318	RWDD1
13319	FAM162B
13320	HSF2
13322	HINT3
13323	KIAA0408
13324	ENSGALT00000031754
13325	SLC18B1
13326	SGK1
13327	IFNGR1
13328	DYNLT1
13329	LRP11
13330	IMMP1L
13333	SFT2D1
13335	TCTE3
13336	C1orf131
13337	GPR137B
13338	AKT3
13341	ENSGALT00000031905
13342	MRPL33
13343	PIGF
13344	PPM1B
13345	BATF3
13346	TATDN3
13347	RPS6KC1
13350	C20orf196
13352	PROKR2
13353	SNRPB2
13356	ENSGALT00000032002
13357	ENSGALT00000032003
13358	SUCLG1
13359	CD8B
13360	ST3GAL5
13361	ATOH8
13362	ENSGALT00000032028
13364	SLC2A9
13365	DTHD1
13366	C4orf19
13367	USP46
13368	DCK
13371	ENSGALT00000032183
13374	GPM6A
13375	HPGD
13376	CENPU
13377	ENSGALT00000032228
13378	ENSGALT00000032268
13379	MARCH1
13380	MAP9
13382	ENSGALT00000032303
13383	POLR1D
13386	ENSGALT00000032362
13387	HPRT1
13388	ENSGALT00000032398
13389	IL13RA2
13392	P2RY10
13394	KLHDC2
13395	OTX2
13396	LINC00643
13397	XRCC3
13398	ENSGALT00000032501
13399	ENSGALT00000032502
13400	ENSGALT00000032505
13401	ENSGALT00000032507
13402	SLC25A47
13403	SPATA7
13404	IFT43
13405	LIN52
13406	ZNF410
13408	ENSGALT00000032583
13409	DTD2
13410	COX16
13411	PTGR2
13412	LRRC57
13413	CAPN3
13414	ENSGALT00000032637
13415	PLA2G4E
13416	CHP1
13417	ENSGALT00000032681
13418	CRACR2B
13419	MUC6
13420	IFITM10
13421	TNNI2
13422	KCNJ11
13423	ARNTL
13425	ENSGALT00000032739
13426	RAD51
13428	INIP
13430	PDE6B
13431	SLC49A3
13433	SYK
13435	NMRK1
13436	ANXA1
13438	ENSGALT00000032837
13439	TMEM171
13440	SV2C
13441	SEPP1
13443	SLC39A3
13444	GTDC1
13445	GNG12
13446	ENSGALT00000032925
13447	TCTEX1D1
13448	TM4SF1
13449	INSIG2
13450	C2orf76
13451	EIF2A
13452	P2RY14
13453	TM2D1
13456	LHPP
13457	ENSGALT00000032989
13458	DAB1
13459	BUB3
13460	IQCJ-SCHIP1
13461	GLI2
13462	LDLRAD1
13463	HSPB11
13464	MAGOH
13465	NHLRC2
13467	HABP2
13468	TCF7L2
13469	DMBX1
13470	SMC3
13471	RBMS1
13472	ADD3
13473	AKR1A1
13475	GRB14
13478	C8orf33
13479	PSEN2
13480	BTRC
13481	SSB
13483	ARHGAP19
13484	RHO
13485	EXOSC1
13486	MBD4
13487	VTG1
13488	PDE6D
13490	ATF2
13491	EVX2
13492	DNTT
13493	DUSP11
13494	ENSGALT00000033296
13496	UBE2E3
13497	LRRC8D
13499	CCDC50
13500	FAM237A
13501	CREB1
13502	METTL21A
13503	MSMB
13504	MELTF
13505	ENSGALT00000033473
13506	SLC30A7
13507	ENSGALT00000033496
13509	ENSGALT00000033528
13510	LSM3
13511	PMEPA1
13512	CLEC19A
13513	RAB31
13515	NRROS
13520	SLC35C2
13521	MORF4L1
13524	STK25
13526	LCMT1
13528	ENSGALT00000033717
13529	GPR35
13530	NDUFA10
13533	HSBP1
